   BENCHMARK INFORMATION
benchmark definition:    test/test-sets/dissertation/dcssat-er.xml
name:                    dcssat-er
run sets:                default
date:                    Fri, 2021-04-09 23:47:31 CST
tool:                    DC-SSAT
tool executable:         bin/dcssat
options:                 
parallel runs:           15
resource limits:
- memory:                8000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                8000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    alcom-PowerEdge-T440
os:                      Linux-5.4.0-58-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon Silver 4210 CPU @ 2.20GHz
- cores:                 40
- max frequency:         3200.0 MHz
- turbo boost enabled:   False
ram:                     134616.424448 MB
------------------------------------------------------------



default
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                              status                       cpu time   wall time        host
er-random-k-CNF/rand-4-10-60-5.20.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-4-20-100-10.31.sdimacs            done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-100-10.32.sdimacs            done                             0.01        0.02        None
er-random-k-CNF/rand-4-20-100-10.33.sdimacs            done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-100-10.34.sdimacs            done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-100-10.35.sdimacs            done                             0.01        0.02        None
er-random-k-CNF/rand-4-20-120-10.36.sdimacs            done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-120-10.37.sdimacs            done                             0.01        0.02        None
er-random-k-CNF/rand-4-20-120-10.38.sdimacs            done                             0.01        0.03        None
er-random-k-CNF/rand-4-20-120-10.39.sdimacs            done                             0.02        0.03        None
er-random-k-CNF/rand-4-20-120-10.40.sdimacs            done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-60-10.21.sdimacs             done                             0.01        0.02        None
er-random-k-CNF/rand-4-20-60-10.22.sdimacs             done                             0.02        0.03        None
er-random-k-CNF/rand-4-20-60-10.23.sdimacs             done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-60-10.24.sdimacs             done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-60-10.25.sdimacs             done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-80-10.26.sdimacs             done                             0.01        0.01        None
er-random-k-CNF/rand-4-20-80-10.27.sdimacs             done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-80-10.28.sdimacs             done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-80-10.29.sdimacs             done                             0.02        0.02        None
er-random-k-CNF/rand-4-20-80-10.30.sdimacs             done                             0.02        0.02        None
er-random-k-CNF/rand-4-30-120-15.46.sdimacs            done                             0.20        0.20        None
er-random-k-CNF/rand-4-30-120-15.47.sdimacs            done                             0.17        0.17        None
er-random-k-CNF/rand-4-30-120-15.48.sdimacs            done                             0.19        0.19        None
er-random-k-CNF/rand-4-30-120-15.49.sdimacs            done                             0.20        0.20        None
er-random-k-CNF/rand-4-30-120-15.50.sdimacs            done                             0.25        0.25        None
er-random-k-CNF/rand-4-30-150-15.51.sdimacs            done                             0.20        0.20        None
er-random-k-CNF/rand-4-30-150-15.52.sdimacs            done                             0.07        0.07        None
er-random-k-CNF/rand-4-30-150-15.53.sdimacs            done                             0.27        0.28        None
er-random-k-CNF/rand-4-30-150-15.54.sdimacs            done                             0.20        0.21        None
er-random-k-CNF/rand-4-30-150-15.55.sdimacs            done                             0.19        0.20        None
er-random-k-CNF/rand-4-30-180-15.56.sdimacs            done                             0.09        0.10        None
er-random-k-CNF/rand-4-30-180-15.57.sdimacs            done                             0.05        0.05        None
er-random-k-CNF/rand-4-30-180-15.58.sdimacs            done                             0.11        0.11        None
er-random-k-CNF/rand-4-30-180-15.59.sdimacs            done                             0.08        0.08        None
er-random-k-CNF/rand-4-30-180-15.60.sdimacs            done                             0.05        0.05        None
er-random-k-CNF/rand-4-30-90-15.41.sdimacs             done                             0.40        0.40        None
er-random-k-CNF/rand-4-30-90-15.42.sdimacs             done                             0.18        0.18        None
er-random-k-CNF/rand-4-30-90-15.43.sdimacs             done                             0.56        0.56        None
er-random-k-CNF/rand-4-30-90-15.44.sdimacs             done                             0.24        0.24        None
er-random-k-CNF/rand-4-30-90-15.45.sdimacs             done                             0.52        0.53        None
er-random-k-CNF/rand-4-40-120-20.61.sdimacs            done                            10.21       10.21        None
er-random-k-CNF/rand-4-40-120-20.62.sdimacs            done                             4.97        4.98        None
er-random-k-CNF/rand-4-40-120-20.63.sdimacs            done                            15.55       15.55        None
er-random-k-CNF/rand-4-40-120-20.64.sdimacs            done                             8.70        8.70        None
er-random-k-CNF/rand-4-40-120-20.65.sdimacs            done                             8.29        8.29        None
er-random-k-CNF/rand-4-40-160-20.66.sdimacs            done                            10.01       10.01        None
er-random-k-CNF/rand-4-40-160-20.67.sdimacs            done                             9.84        9.84        None
er-random-k-CNF/rand-4-40-160-20.68.sdimacs            done                             4.83        4.83        None
er-random-k-CNF/rand-4-40-160-20.69.sdimacs            done                             6.03        6.03        None
er-random-k-CNF/rand-4-40-160-20.70.sdimacs            done                             4.19        4.20        None
er-random-k-CNF/rand-4-40-200-20.71.sdimacs            done                             2.27        2.27        None
er-random-k-CNF/rand-4-40-200-20.72.sdimacs            done                             1.99        1.99        None
er-random-k-CNF/rand-4-40-200-20.73.sdimacs            done                             3.27        3.27        None
er-random-k-CNF/rand-4-40-200-20.74.sdimacs            done                             3.69        3.70        None
er-random-k-CNF/rand-4-40-200-20.75.sdimacs            done                             0.95        0.96        None
er-random-k-CNF/rand-4-40-240-20.76.sdimacs            done                             0.36        0.36        None
er-random-k-CNF/rand-4-40-240-20.77.sdimacs            done                             0.98        0.98        None
er-random-k-CNF/rand-4-40-240-20.78.sdimacs            done                             0.71        0.71        None
er-random-k-CNF/rand-4-40-240-20.79.sdimacs            done                             1.06        1.06        None
er-random-k-CNF/rand-4-40-240-20.80.sdimacs            done                             0.24        0.24        None
er-random-k-CNF/rand-4-50-150-25.81.sdimacs            done                           256.52      256.53        None
er-random-k-CNF/rand-4-50-150-25.82.sdimacs            done                           339.23      339.25        None
er-random-k-CNF/rand-4-50-150-25.83.sdimacs            done                           272.74      272.75        None
er-random-k-CNF/rand-4-50-150-25.84.sdimacs            done                           308.32      308.33        None
er-random-k-CNF/rand-4-50-150-25.85.sdimacs            done                           220.91      220.91        None
er-random-k-CNF/rand-4-50-200-25.86.sdimacs            done                           165.08      165.08        None
er-random-k-CNF/rand-4-50-200-25.87.sdimacs            done                           241.12      241.13        None
er-random-k-CNF/rand-4-50-200-25.88.sdimacs            done                           112.53      112.54        None
er-random-k-CNF/rand-4-50-200-25.89.sdimacs            done                           330.37      330.38        None
er-random-k-CNF/rand-4-50-200-25.90.sdimacs            done                           225.47      225.48        None
er-random-k-CNF/rand-4-50-250-25.91.sdimacs            done                            52.49       52.50        None
er-random-k-CNF/rand-4-50-250-25.92.sdimacs            done                            46.24       46.24        None
er-random-k-CNF/rand-4-50-250-25.93.sdimacs            done                            33.10       33.10        None
er-random-k-CNF/rand-4-50-250-25.94.sdimacs            done                            36.50       36.51        None
er-random-k-CNF/rand-4-50-250-25.95.sdimacs            done                            61.80       61.80        None
er-random-k-CNF/rand-4-50-300-25.100.sdimacs           done                            10.48       10.48        None
er-random-k-CNF/rand-4-50-300-25.96.sdimacs            done                             6.95        6.95        None
er-random-k-CNF/rand-4-50-300-25.97.sdimacs            done                             9.88        9.88        None
er-random-k-CNF/rand-4-50-300-25.98.sdimacs            done                             7.29        7.29        None
er-random-k-CNF/rand-4-50-300-25.99.sdimacs            done                             6.40        6.40        None
er-random-k-CNF/rand-5-10-40-5.1.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-40-5.2.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-40-5.3.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-40-5.4.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-40-5.5.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-50-5.10.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-50-5.6.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-50-5.7.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-50-5.8.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-50-5.9.sdimacs               done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-60-5.11.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-60-5.12.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-60-5.13.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-60-5.14.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-60-5.15.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-70-5.16.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-70-5.17.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-70-5.18.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-70-5.19.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-10-70-5.20.sdimacs              done                             0.01        0.01        None
er-random-k-CNF/rand-5-20-100-10.26.sdimacs            done                             0.05        0.05        None
er-random-k-CNF/rand-5-20-100-10.27.sdimacs            done                             0.04        0.05        None
er-random-k-CNF/rand-5-20-100-10.28.sdimacs            done                             0.07        0.08        None
er-random-k-CNF/rand-5-20-100-10.29.sdimacs            done                             0.05        0.06        None
er-random-k-CNF/rand-5-20-100-10.30.sdimacs            done                             0.07        0.07        None
er-random-k-CNF/rand-5-20-120-10.31.sdimacs            done                             0.06        0.06        None
er-random-k-CNF/rand-5-20-120-10.32.sdimacs            done                             0.06        0.06        None
er-random-k-CNF/rand-5-20-120-10.33.sdimacs            done                             0.06        0.07        None
er-random-k-CNF/rand-5-20-120-10.34.sdimacs            done                             0.07        0.07        None
er-random-k-CNF/rand-5-20-120-10.35.sdimacs            done                             0.06        0.06        None
er-random-k-CNF/rand-5-20-140-10.36.sdimacs            done                             0.06        0.07        None
er-random-k-CNF/rand-5-20-140-10.37.sdimacs            done                             0.06        0.06        None
er-random-k-CNF/rand-5-20-140-10.38.sdimacs            done                             0.05        0.06        None
er-random-k-CNF/rand-5-20-140-10.39.sdimacs            done                             0.06        0.06        None
er-random-k-CNF/rand-5-20-140-10.40.sdimacs            done                             0.07        0.07        None
er-random-k-CNF/rand-5-20-80-10.21.sdimacs             done                             0.06        0.06        None
er-random-k-CNF/rand-5-20-80-10.22.sdimacs             done                             0.06        0.06        None
er-random-k-CNF/rand-5-20-80-10.23.sdimacs             done                             0.04        0.04        None
er-random-k-CNF/rand-5-20-80-10.24.sdimacs             done                             0.06        0.06        None
er-random-k-CNF/rand-5-20-80-10.25.sdimacs             done                             0.06        0.06        None
er-random-k-CNF/rand-5-30-120-15.41.sdimacs            done                             4.86        4.86        None
er-random-k-CNF/rand-5-30-120-15.42.sdimacs            done                             3.04        3.05        None
er-random-k-CNF/rand-5-30-120-15.43.sdimacs            done                             2.16        2.16        None
er-random-k-CNF/rand-5-30-120-15.44.sdimacs            done                             4.24        4.24        None
er-random-k-CNF/rand-5-30-120-15.45.sdimacs            done                             2.66        2.66        None
er-random-k-CNF/rand-5-30-150-15.46.sdimacs            done                             3.74        3.74        None
er-random-k-CNF/rand-5-30-150-15.47.sdimacs            done                             3.62        3.62        None
er-random-k-CNF/rand-5-30-150-15.48.sdimacs            done                             4.87        4.88        None
er-random-k-CNF/rand-5-30-150-15.49.sdimacs            done                             3.55        3.55        None
er-random-k-CNF/rand-5-30-150-15.50.sdimacs            done                             3.71        3.72        None
er-random-k-CNF/rand-5-30-180-15.51.sdimacs            done                             3.61        3.62        None
er-random-k-CNF/rand-5-30-180-15.52.sdimacs            done                             4.64        4.64        None
er-random-k-CNF/rand-5-30-180-15.53.sdimacs            done                             3.04        3.04        None
er-random-k-CNF/rand-5-30-180-15.54.sdimacs            done                             4.02        4.02        None
er-random-k-CNF/rand-5-30-180-15.55.sdimacs            done                             4.89        4.90        None
er-random-k-CNF/rand-5-30-210-15.56.sdimacs            done                             3.16        3.16        None
er-random-k-CNF/rand-5-30-210-15.57.sdimacs            done                             1.94        1.94        None
er-random-k-CNF/rand-5-30-210-15.58.sdimacs            done                             3.92        3.93        None
er-random-k-CNF/rand-5-30-210-15.59.sdimacs            done                             4.09        4.10        None
er-random-k-CNF/rand-5-30-210-15.60.sdimacs            done                             2.67        2.67        None
