   BENCHMARK INFORMATION
benchmark definition:    test/test-sets/dcssat-full.xml
name:                    dcssat-full
run sets:                default
date:                    Fri, 2021-01-29 19:06:55 CST
tool:                    DC-SSAT
tool executable:         bin/dcssat
options:                 
parallel runs:           12
resource limits:
- memory:                8000.0 MB
- time:                  900 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                8000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    alcom-0A
os:                      Linux-5.4.0-26-generic-x86_64-with-glibc2.29
cpu:                     Intel Xeon CPU E5-2630 0 @ 2.30GHz
- cores:                 24
- max frequency:         2800.0 MHz
- turbo boost enabled:   False
ram:                     219679.203328 MB
------------------------------------------------------------



default
Run set 1 of 1 with options '' and propertyfile 'None'

inputfile                                              status                       cpu time   wall time        host
ere-ToiletA/toilet_a_10_01.9.sdimacs                   TIMEOUT                        900.94      901.02        None
ere-ToiletA/toilet_a_10_05.2.sdimacs                   TIMEOUT                        901.00      901.02        None
ere-ToiletA/toilet_a_10_05.3.sdimacs                   TIMEOUT                        900.96      901.02        None
ere-ToiletA/toilet_a_10_05.4.sdimacs                   TIMEOUT                        900.99      901.04        None
ere-ToiletA/toilet_a_10_10.2.sdimacs                   TIMEOUT                        901.05      901.08        None
re-PEC/c1355_re.sdimacs                                TIMEOUT                        901.10      901.14        None
re-PEC/c1908_re.sdimacs                                done                           199.70      199.71        None
re-PEC/c3540_re.sdimacs                                TIMEOUT                        901.04      901.05        None
re-PEC/c432_re.sdimacs                                 TIMEOUT                        901.16      901.24        None
re-PEC/c499_re.sdimacs                                 done                             0.02        0.02        None
re-PEC/c5315_re.sdimacs                                TIMEOUT                        901.02      901.08        None
re-PEC/c7552_re.sdimacs                                OUT OF MEMORY                  359.23      359.27        None
re-PEC/c880_re.sdimacs                                 TIMEOUT                        901.03      901.05        None
re-strategic-company/x10.14.sdimacs                    done                             0.03        0.03        None
re-strategic-company/x10.19.sdimacs                    done                             0.03        0.03        None
re-strategic-company/x10.4.sdimacs                     done                             0.03        0.03        None
re-strategic-company/x10.9.sdimacs                     done                             0.03        0.03        None
re-strategic-company/x15.14.sdimacs                    done                             0.09        0.09        None
re-strategic-company/x15.19.sdimacs                    done                             0.18        0.18        None
re-strategic-company/x15.4.sdimacs                     done                             0.15        0.15        None
re-strategic-company/x15.9.sdimacs                     done                             0.17        0.17        None
re-strategic-company/x20.14.sdimacs                    done                             0.56        0.57        None
re-strategic-company/x20.19.sdimacs                    done                             1.00        1.00        None
re-strategic-company/x20.4.sdimacs                     done                             0.51        0.51        None
re-strategic-company/x20.9.sdimacs                     done                             0.80        0.80        None
re-strategic-company/x25.14.sdimacs                    done                            11.86       11.86        None
re-strategic-company/x25.19.sdimacs                    done                             9.08        9.08        None
re-strategic-company/x25.4.sdimacs                     done                             7.55        7.55        None
re-strategic-company/x25.9.sdimacs                     done                             6.17        6.17        None
re-strategic-company/x30.14.sdimacs                    done                            49.20       49.21        None
re-strategic-company/x30.19.sdimacs                    done                            33.57       33.57        None
re-strategic-company/x30.4.sdimacs                     done                            17.49       17.49        None
re-strategic-company/x30.9.sdimacs                     done                            43.37       43.38        None
re-strategic-company/x35.14.sdimacs                    OUT OF MEMORY                  256.32      256.33        None
re-strategic-company/x35.19.sdimacs                    OUT OF MEMORY                  275.58      275.59        None
re-strategic-company/x35.4.sdimacs                     OUT OF MEMORY                  268.14      268.21        None
re-strategic-company/x35.9.sdimacs                     OUT OF MEMORY                  269.03      269.13        None
re-strategic-company/x40.14.sdimacs                    TIMEOUT                        901.44      901.45        None
re-strategic-company/x40.19.sdimacs                    OUT OF MEMORY                  892.04      892.09        None
re-strategic-company/x40.4.sdimacs                     OUT OF MEMORY                  891.88      891.90        None
re-strategic-company/x40.9.sdimacs                     OUT OF MEMORY                  889.84      889.85        None
re-strategic-company/x45.14.sdimacs                    TIMEOUT                        901.33      901.39        None
re-strategic-company/x45.19.sdimacs                    TIMEOUT                        901.35      901.39        None
re-strategic-company/x45.4.sdimacs                     TIMEOUT                        901.38      901.41        None
re-strategic-company/x45.9.sdimacs                     TIMEOUT                        901.38      901.42        None
re-strategic-company/x5.14.sdimacs                     done                             0.01        0.02        None
re-strategic-company/x5.19.sdimacs                     done                             0.01        0.01        None
re-strategic-company/x5.4.sdimacs                      done                             0.01        0.01        None
re-strategic-company/x5.9.sdimacs                      done                             0.01        0.02        None
re-strategic-company/x50.14.sdimacs                    TIMEOUT                        901.33      901.37        None
